product_id,name,category,price,stock_qty
3842,Nail Polish 580,Beauty,128.91,3040
3843,Nail Polish 978,Beauty,89.69,1923
3844,Keyboard 922,Electronics,1069.29,4501
3845,Travel Guide 028,Books,16.06,2865
3846,Smartwatch 203,Electronics,1292.18,4162
3847,Nail Polish 719,Beauty,25.31,3717
3848,Vacuum 121,Home & Kitchen,241.29,2261
3849,Shampoo 137,Beauty,70.86,4871
3850,Vacuum 978,Home & Kitchen,61.16,3303
3851,Keyboard 191,Electronics,56.74,259
3852,Science Book 884,Books,63.53,4683
3853,Camping Tent 135,Sports,308.88,4945
3854,Eye Cream 770,Beauty,111.38,1970
3855,Socks 398,Clothing,12.14,4626
3856,Pillow 799,Home & Kitchen,180.25,3548
3857,Dumbbells 608,Sports,66.96,3533
3858,Tennis Racket 510,Sports,131.51,200
3859,Bicycle Helmet 054,Sports,287.47,4767
3860,Knife Set 508,Home & Kitchen,226.97,3306
3861,Webcam 723,Electronics,1675.85,1626
3862,Self-Help Book 896,Books,7.86,786
3863,Moisturizer 361,Beauty,62.44,741
3864,Lip Balm 260,Beauty,70.34,4587
3865,Hat 597,Clothing,63.26,4114
3866,Travel Guide 600,Books,61.88,3994
3867,Monitor 214,Electronics,589.92,1116
3868,Jacket 379,Clothing,202.07,2276
3869,Sunscreen 773,Beauty,82.19,4684
3870,Keyboard 153,Electronics,1877.33,2593
3871,Air Fryer 774,Home & Kitchen,471.97,1993
3872,Jeans 392,Clothing,38.92,2574
3873,Eye Cream 781,Beauty,79.46,2691
3874,Resistance Bands 088,Sports,297.75,413
3875,History Book 556,Books,49.9,4937
3876,Jeans 936,Clothing,242.14,1538
3877,Tennis Racket 421,Sports,71.54,963
3878,Air Fryer 546,Home & Kitchen,119.28,4181
3879,Face Mask 991,Beauty,61.06,1418
3880,Hat 747,Clothing,222.0,1936
3881,History Book 625,Books,35.67,1827
3882,Laptop 406,Electronics,1818.37,3610
3883,Webcam 563,Electronics,1780.49,3210
3884,Moisturizer 599,Beauty,146.54,597
3885,Jacket 660,Clothing,182.12,4734
3886,Knife Set 579,Home & Kitchen,310.58,2999
3887,Laptop 760,Electronics,63.34,2617
3888,Dumbbells 747,Sports,373.67,44
3889,Blanket 975,Home & Kitchen,198.89,3180
3890,Dress 822,Clothing,57.29,4461
3891,Resistance Bands 155,Sports,57.33,1247
3892,Shorts 117,Clothing,112.36,1804
3893,Yoga Mat 543,Sports,347.18,3052
3894,Biography 826,Books,71.86,2998
3895,Smartphone 102,Electronics,196.67,425
3896,T-Shirt 947,Clothing,18.26,716
3897,Smartphone 633,Electronics,1862.26,3066
3898,Water Bottle 206,Sports,302.58,4124
3899,Headphones 431,Electronics,1310.61,4879
3900,Water Bottle 887,Sports,212.53,3231
3901,Socks 400,Clothing,219.9,3378
3902,Fiction Novel 601,Books,44.36,1364
3903,Coffee Maker 518,Home & Kitchen,144.42,3705
3904,Water Bottle 292,Sports,142.16,1123
3905,Running Shoes 461,Sports,226.08,2100
3906,Boots 827,Clothing,123.35,1959
3907,Knife Set 280,Home & Kitchen,366.52,4256
3908,Moisturizer 459,Beauty,125.6,960
3909,Charger 742,Electronics,1980.01,3683
3910,Art Book 763,Books,34.59,4882
3911,Shorts 178,Clothing,43.71,4166
3912,Sunscreen 772,Beauty,68.69,3932
3913,Smartphone 655,Electronics,984.41,4560
3914,Biography 037,Books,36.15,3361
3915,Tennis Racket 747,Sports,300.32,4122
3916,Blanket 999,Home & Kitchen,200.44,2647
3917,Swim Goggles 154,Sports,398.34,440
3918,Charger 472,Electronics,556.78,3791
3919,Toaster 838,Home & Kitchen,75.63,1267
3920,Yoga Mat 227,Sports,77.25,2471
3921,Coffee Maker 447,Home & Kitchen,265.07,3879
3922,Body Lotion 944,Beauty,80.15,3592
3923,Sneakers 289,Clothing,243.96,1374
3924,T-Shirt 325,Clothing,226.82,3622
3925,Nail Polish 699,Beauty,142.4,1333
3926,Cookbook 873,Books,33.78,1694
3927,Hat 926,Clothing,172.21,2424
3928,Travel Guide 295,Books,23.9,2335
3929,Socks 581,Clothing,127.78,686
3930,Self-Help Book 373,Books,40.42,2460
3931,Basketball 071,Sports,350.61,2482
3932,Textbook 119,Books,32.83,1825
3933,Lip Balm 104,Beauty,54.31,608
3934,Science Book 652,Books,39.03,4688
3935,Blender 999,Home & Kitchen,252.0,1574
3936,Face Mask 760,Beauty,23.19,2830
3937,Sneakers 675,Clothing,179.6,1770
3938,Children's Book 522,Books,48.85,3815
3939,T-Shirt 232,Clothing,181.87,2083
3940,Boots 043,Clothing,194.6,4294
3941,T-Shirt 299,Clothing,255.99,202
3942,Knife Set 229,Home & Kitchen,423.24,2648
3943,Sunscreen 016,Beauty,66.29,4520
3944,Swim Goggles 486,Sports,353.04,1069
3945,Perfume 673,Beauty,48.87,4526
3946,Biography 468,Books,78.19,2891
3947,Dress 771,Clothing,278.08,2383
3948,Conditioner 156,Beauty,91.06,2251
3949,Sneakers 501,Clothing,178.42,455
3950,Air Fryer 972,Home & Kitchen,347.09,4551
3951,Toaster 302,Home & Kitchen,340.03,2390
3952,Bicycle Helmet 676,Sports,258.54,1520
3953,Hat 783,Clothing,112.99,2108
3954,T-Shirt 216,Clothing,228.82,516
3955,Tablet 802,Electronics,531.18,817
3956,Smartwatch 564,Electronics,1606.83,4066
3957,Pillow 522,Home & Kitchen,498.57,606
3958,Blender 917,Home & Kitchen,214.92,1894
3959,Children's Book 256,Books,72.72,1286
3960,Tennis Racket 546,Sports,170.0,1324
3961,Nail Polish 610,Beauty,12.94,917
3962,Monitor 084,Electronics,954.8,4684
3963,Sunscreen 809,Beauty,139.45,948
3964,Sunscreen 656,Beauty,70.38,4294
3965,Vacuum 765,Home & Kitchen,61.47,4651
3966,Pillow 211,Home & Kitchen,240.0,4273
3967,Travel Guide 056,Books,41.55,1149
3968,Pillow 705,Home & Kitchen,99.73,2210
3969,Keyboard 375,Electronics,1536.58,3731
3970,Socks 981,Clothing,86.8,4796
3971,Vacuum 955,Home & Kitchen,48.8,2601
3972,Biography 775,Books,30.48,11
3973,Children's Book 867,Books,73.11,4038
3974,Webcam 173,Electronics,1691.0,1197
3975,Lip Balm 405,Beauty,81.54,2152
3976,Hat 089,Clothing,182.58,4860
3977,Cookbook 744,Books,43.57,3719
3978,Swim Goggles 641,Sports,342.52,1900
3979,Travel Guide 488,Books,6.79,2628
3980,Running Shoes 402,Sports,256.34,4879
3981,Air Fryer 407,Home & Kitchen,410.32,2774
3982,Sunscreen 514,Beauty,103.08,3143
3983,Laptop 286,Electronics,1241.42,4677
3984,Headphones 396,Electronics,185.29,1521
3985,Monitor 393,Electronics,535.97,3386
3986,Blanket 935,Home & Kitchen,332.58,3554
3987,Sneakers 244,Clothing,151.93,343
3988,Eye Cream 560,Beauty,149.36,2032
3989,Pillow 362,Home & Kitchen,161.74,1371
3990,Lamp 819,Home & Kitchen,22.95,3290
3991,Face Mask 987,Beauty,24.04,4508
3992,Face Mask 393,Beauty,132.61,2418
3993,Blanket 336,Home & Kitchen,89.65,4741
3994,Swim Goggles 070,Sports,269.95,2351
3995,Lip Balm 300,Beauty,18.89,2822
3996,Toaster 431,Home & Kitchen,331.05,4563
3997,Lamp 290,Home & Kitchen,69.34,3556
3998,Fiction Novel 051,Books,29.02,3516
3999,Sneakers 157,Clothing,143.96,2658
4000,Vacuum 785,Home & Kitchen,209.22,1230
4001,Sunscreen 161,Beauty,16.3,389
4002,Shorts 524,Clothing,176.8,2047
4003,Jeans 073,Clothing,81.81,752
4004,Textbook 882,Books,54.6,4482
4005,Speaker 467,Electronics,1526.99,2200
4006,Lamp 080,Home & Kitchen,270.48,4076
4007,Tennis Racket 939,Sports,28.31,4860
4008,Sunscreen 617,Beauty,87.76,1987
4009,Vacuum 937,Home & Kitchen,40.53,3769
4010,Vacuum 767,Home & Kitchen,20.39,1886
4011,Resistance Bands 244,Sports,263.09,854
4012,Bicycle Helmet 977,Sports,136.98,4459
4013,Swim Goggles 915,Sports,184.0,1763
4014,Dress 244,Clothing,157.72,2325
4015,History Book 417,Books,54.45,3819
4016,Body Lotion 518,Beauty,55.43,3553
4017,Textbook 727,Books,50.88,3533
4018,Biography 153,Books,26.47,4584
4019,Keyboard 507,Electronics,1589.22,3942
4020,Conditioner 126,Beauty,13.26,3942
4021,Air Fryer 830,Home & Kitchen,141.2,1531
4022,Jeans 239,Clothing,76.91,2077
4023,Fiction Novel 381,Books,67.59,1991
4024,Blanket 905,Home & Kitchen,324.29,1744
4025,Vacuum 215,Home & Kitchen,152.96,4373
4026,Nail Polish 404,Beauty,9.49,4405
4027,Textbook 242,Books,22.05,2236
4028,Hoodie 838,Clothing,83.4,942
4029,Camping Tent 571,Sports,151.46,4315
4030,Hoodie 609,Clothing,172.28,289
4031,Water Bottle 944,Sports,124.17,4243
4032,Conditioner 436,Beauty,105.91,3876
4033,Charger 430,Electronics,801.56,446
4034,Art Book 210,Books,22.72,164
4035,Monitor 417,Electronics,1444.01,2898
4036,Jeans 226,Clothing,168.78,2387
4037,Self-Help Book 105,Books,76.34,3548
4038,Keyboard 593,Electronics,736.65,3265
4039,Camping Tent 102,Sports,201.92,2087
4040,Charger 221,Electronics,900.03,2880
4041,Water Bottle 314,Sports,74.48,2276
4042,Charger 022,Electronics,1963.08,1361
4043,Camping Tent 466,Sports,65.04,677
4044,Blanket 801,Home & Kitchen,116.8,4205
4045,Cookbook 096,Books,70.63,2186
4046,Nail Polish 875,Beauty,46.63,4820
4047,Keyboard 957,Electronics,1766.34,3169
4048,Sneakers 274,Clothing,236.94,1075
4049,Shampoo 501,Beauty,140.41,268
4050,Jacket 607,Clothing,218.2,1660
4051,T-Shirt 541,Clothing,27.75,4194
4052,Pillow 810,Home & Kitchen,290.21,1711
4053,Basketball 134,Sports,249.82,4026
4054,Science Book 636,Books,37.78,3328
4055,Yoga Mat 470,Sports,288.68,2330
4056,Water Bottle 017,Sports,230.24,3225
4057,Body Lotion 055,Beauty,91.77,2689
4058,Socks 886,Clothing,26.34,2870
4059,Camping Tent 221,Sports,109.8,106
4060,Bicycle Helmet 416,Sports,389.18,2851
4061,Face Mask 369,Beauty,139.55,1244
4062,Jacket 519,Clothing,182.81,1165
4063,Yoga Mat 203,Sports,41.37,928
4064,Laptop 533,Electronics,1852.01,4155
4065,Tennis Racket 114,Sports,181.35,2854
4066,Keyboard 729,Electronics,71.55,2544
4067,Basketball 271,Sports,108.79,1695
4068,Perfume 524,Beauty,134.56,3708
4069,Monitor 176,Electronics,71.32,13
4070,T-Shirt 919,Clothing,85.75,3278
4071,Charger 168,Electronics,1835.85,2238
4072,Monitor 035,Electronics,1379.07,102
4073,Hoodie 844,Clothing,191.65,4317
4074,Dress 431,Clothing,57.62,3101
4075,Blanket 520,Home & Kitchen,36.59,3364
4076,Blender 870,Home & Kitchen,341.27,1170
4077,Textbook 622,Books,28.2,3641
4078,Water Bottle 206,Sports,105.52,1991
4079,Face Mask 147,Beauty,77.24,3843
4080,Blanket 102,Home & Kitchen,335.07,3661
4081,Water Bottle 487,Sports,259.69,2679
4082,Blender 387,Home & Kitchen,391.67,4904
4083,Camping Tent 067,Sports,252.84,4545
4084,Lip Balm 694,Beauty,22.57,1102
4085,Moisturizer 658,Beauty,13.63,2614
4086,Camping Tent 694,Sports,202.35,4699
4087,Socks 357,Clothing,195.89,2256
4088,Toaster 681,Home & Kitchen,276.43,2680
4089,Swim Goggles 294,Sports,314.2,460
4090,Hoodie 547,Clothing,171.09,2753
4091,Moisturizer 684,Beauty,91.35,1363
4092,Charger 520,Electronics,1547.88,4045
4093,Nail Polish 713,Beauty,57.21,3866
4094,Air Fryer 842,Home & Kitchen,198.87,297
4095,Toaster 900,Home & Kitchen,124.21,4922
4096,Speaker 982,Electronics,1945.4,1865
4097,Hat 915,Clothing,207.2,4138
4098,Jacket 575,Clothing,110.64,2844
4099,Resistance Bands 729,Sports,315.01,1442
4100,Smartphone 048,Electronics,1927.37,2527
4101,Travel Guide 893,Books,7.51,4217
4102,Face Mask 828,Beauty,67.73,2168
4103,Keyboard 578,Electronics,380.94,1211
4104,Jacket 519,Clothing,161.09,2561
4105,Resistance Bands 498,Sports,273.57,209
4106,T-Shirt 223,Clothing,123.26,3932
4107,Tablet 804,Electronics,975.46,4583
4108,Fiction Novel 097,Books,74.48,4094
4109,Swim Goggles 937,Sports,138.0,3361
4110,Water Bottle 509,Sports,174.42,1853
4111,Perfume 999,Beauty,63.45,4131
4112,Children's Book 141,Books,66.74,4406
4113,Jacket 249,Clothing,172.44,4328
4114,Smartphone 603,Electronics,441.77,3502
4115,T-Shirt 504,Clothing,131.56,2332
4116,Lamp 412,Home & Kitchen,424.1,934
4117,Art Book 987,Books,56.82,3508
4118,Resistance Bands 639,Sports,311.55,2401
4119,Monitor 858,Electronics,545.02,1099
4120,Conditioner 751,Beauty,77.12,3870
4121,Shorts 818,Clothing,246.26,2965
4122,Charger 810,Electronics,809.87,602
4123,Water Bottle 580,Sports,50.25,2322
4124,Cookware Set 839,Home & Kitchen,389.77,4498
4125,Conditioner 415,Beauty,77.58,3373
4126,Water Bottle 517,Sports,395.57,189
4127,Basketball 072,Sports,351.19,2826
4128,Running Shoes 756,Sports,389.72,2882
4129,Shampoo 822,Beauty,11.63,1425
4130,Resistance Bands 716,Sports,156.98,4794
4131,Shampoo 480,Beauty,86.15,2592
4132,Speaker 704,Electronics,1316.94,1146
4133,Dress 227,Clothing,276.63,4943
4134,Monitor 650,Electronics,1946.0,1643
4135,Eye Cream 984,Beauty,103.98,4492
4136,Conditioner 017,Beauty,95.72,2234
4137,Shorts 097,Clothing,164.33,3745
4138,Tablet 696,Electronics,1442.78,1970
4139,Keyboard 919,Electronics,538.7,3499
4140,Bicycle Helmet 718,Sports,90.24,38
4141,Air Fryer 215,Home & Kitchen,129.32,4325
4142,Jacket 289,Clothing,287.16,1000
4143,Smartphone 471,Electronics,1618.22,3991
4144,Lamp 336,Home & Kitchen,88.76,4127
4145,Textbook 452,Books,22.8,1526
4146,Laptop 434,Electronics,1039.32,1444
4147,Hat 586,Clothing,44.25,1026
4148,Boots 882,Clothing,202.29,1215
4149,Yoga Mat 194,Sports,120.64,2518
4150,Moisturizer 438,Beauty,37.46,421
4151,Sneakers 360,Clothing,217.77,2328
4152,Tennis Racket 384,Sports,108.21,4349
4153,Headphones 691,Electronics,114.34,2512
4154,Travel Guide 161,Books,20.39,42
4155,Yoga Mat 538,Sports,28.72,426
4156,Body Lotion 221,Beauty,57.69,3543
4157,Sneakers 046,Clothing,249.54,2927
4158,History Book 881,Books,24.03,4614
4159,Travel Guide 059,Books,15.11,721
4160,Smartphone 565,Electronics,1596.25,4799
4161,Swim Goggles 306,Sports,143.63,3797
4162,Resistance Bands 368,Sports,298.09,292
4163,Basketball 440,Sports,186.66,3166
4164,Body Lotion 991,Beauty,148.76,4479
4165,Jeans 995,Clothing,183.48,2897
4166,Shampoo 461,Beauty,61.8,4241
4167,Shampoo 767,Beauty,59.15,4972
4168,Swim Goggles 161,Sports,71.93,1017
4169,Lamp 240,Home & Kitchen,422.61,1185
4170,Sneakers 178,Clothing,137.83,2932
4171,Smartphone 967,Electronics,925.12,4130
4172,Charger 661,Electronics,360.99,2493
4173,Conditioner 321,Beauty,33.07,4207
4174,Sunscreen 977,Beauty,126.67,3646
4175,Speaker 094,Electronics,1982.83,2432
4176,Dress 415,Clothing,49.14,3320
4177,Laptop 685,Electronics,979.92,1749
4178,Tablet 115,Electronics,975.76,759
4179,Sunscreen 603,Beauty,106.06,4411
4180,Sunscreen 787,Beauty,115.99,3354
4181,Bicycle Helmet 002,Sports,205.42,3897
4182,History Book 694,Books,55.05,2782
4183,Dress 036,Clothing,123.78,3369
4184,Art Book 165,Books,21.51,3576
4185,Blender 147,Home & Kitchen,115.31,1511
4186,Charger 456,Electronics,1543.43,4942
4187,Jacket 222,Clothing,280.59,3991
4188,Vacuum 667,Home & Kitchen,449.66,4367
4189,T-Shirt 177,Clothing,195.43,2814
4190,Art Book 506,Books,25.95,220
4191,Toaster 464,Home & Kitchen,217.99,2607
4192,Vacuum 735,Home & Kitchen,268.81,21
4193,Fiction Novel 843,Books,44.77,1078
4194,Dumbbells 098,Sports,333.6,4721
4195,Air Fryer 933,Home & Kitchen,153.11,392
4196,Smartphone 968,Electronics,737.57,3300
4197,T-Shirt 759,Clothing,70.49,885
4198,Socks 189,Clothing,163.18,3012
4199,Bicycle Helmet 641,Sports,196.32,3259
4200,Art Book 264,Books,25.9,4126
4201,Resistance Bands 808,Sports,313.74,3590
4202,Sneakers 980,Clothing,139.34,2999
4203,Coffee Maker 355,Home & Kitchen,461.71,618
4204,Knife Set 390,Home & Kitchen,150.37,1740
4205,Lamp 243,Home & Kitchen,35.31,4538
4206,Charger 490,Electronics,1587.76,580
4207,Tablet 158,Electronics,650.35,4495
4208,Nail Polish 058,Beauty,53.72,46
4209,Bicycle Helmet 574,Sports,387.85,1155
4210,Smartwatch 311,Electronics,1258.48,280
4211,Science Book 508,Books,39.89,1137
4212,Cookbook 036,Books,17.62,160
4213,Self-Help Book 058,Books,26.2,698
4214,Toaster 830,Home & Kitchen,90.33,3023
4215,Body Lotion 441,Beauty,74.08,1374
4216,Jeans 661,Clothing,236.93,4378
4217,Travel Guide 384,Books,8.33,2524
4218,Tablet 123,Electronics,922.4,2257
4219,Hoodie 871,Clothing,243.79,538
4220,Lamp 558,Home & Kitchen,458.12,3851
4221,Tablet 317,Electronics,1912.53,3342
4222,Self-Help Book 741,Books,77.68,1709
4223,Eye Cream 379,Beauty,117.21,2961
4224,Jacket 661,Clothing,216.82,3654
4225,Travel Guide 789,Books,39.62,4046
4226,Science Book 193,Books,45.87,2096
4227,Basketball 934,Sports,155.39,1861
4228,Sneakers 980,Clothing,113.59,1073
4229,Smartphone 673,Electronics,458.42,3036
4230,Conditioner 677,Beauty,148.14,1758
4231,Hat 217,Clothing,64.22,3402
4232,Art Book 873,Books,25.42,115
4233,Camping Tent 425,Sports,280.35,3338
4234,Socks 609,Clothing,215.22,2567
4235,Cookbook 063,Books,64.84,2866
4236,Air Fryer 750,Home & Kitchen,142.49,2548
4237,Perfume 270,Beauty,115.6,2213
4238,Knife Set 672,Home & Kitchen,268.76,1804
4239,Running Shoes 679,Sports,304.03,1814
4240,Cookware Set 837,Home & Kitchen,490.56,4263
4241,Dress 322,Clothing,15.62,2177
4242,Perfume 722,Beauty,60.79,4562
4243,Toaster 816,Home & Kitchen,112.78,4891
4244,Smartwatch 438,Electronics,247.85,215
4245,Body Lotion 013,Beauty,124.5,2242
4246,Camping Tent 442,Sports,133.72,3517
4247,Vacuum 849,Home & Kitchen,35.82,2156
4248,Socks 954,Clothing,142.14,975
4249,Travel Guide 833,Books,68.24,4348
4250,Toaster 172,Home & Kitchen,44.87,857
4251,Dress 275,Clothing,120.66,1981
4252,Moisturizer 845,Beauty,113.74,3830
4253,Dress 845,Clothing,18.55,1357
4254,Art Book 147,Books,34.02,3533
4255,Boots 031,Clothing,158.66,1512
4256,Biography 809,Books,9.69,3641
4257,Lamp 381,Home & Kitchen,454.97,1899
4258,Tablet 408,Electronics,392.14,4417
4259,Cookbook 836,Books,22.86,2438
4260,Moisturizer 358,Beauty,125.18,4750
4261,Sunscreen 946,Beauty,102.0,1259
4262,Moisturizer 882,Beauty,69.92,4559
4263,Keyboard 421,Electronics,453.68,3663
4264,Cookbook 605,Books,38.48,2648
4265,Air Fryer 400,Home & Kitchen,400.7,2338
4266,Speaker 296,Electronics,162.41,3560
4267,Swim Goggles 714,Sports,354.09,1155
4268,Nail Polish 210,Beauty,38.02,2494
4269,Boots 638,Clothing,265.01,2829
4270,Headphones 241,Electronics,1987.54,4347
4271,Resistance Bands 965,Sports,357.53,2215
4272,Boots 588,Clothing,286.57,3514
4273,Self-Help Book 086,Books,59.7,3814
4274,Nail Polish 476,Beauty,6.54,984
4275,Cookware Set 493,Home & Kitchen,160.52,4950
4276,Air Fryer 353,Home & Kitchen,243.46,4811
4277,T-Shirt 812,Clothing,197.77,1203
4278,Camping Tent 501,Sports,192.69,3908
4279,Hoodie 622,Clothing,233.89,723
4280,Eye Cream 254,Beauty,88.99,3997
4281,Swim Goggles 312,Sports,182.89,1565
4282,Lamp 662,Home & Kitchen,230.88,3372
4283,Pillow 650,Home & Kitchen,401.85,898
4284,Textbook 943,Books,68.06,3358
4285,Jeans 885,Clothing,158.14,982
4286,Hoodie 215,Clothing,135.64,4370
4287,Biography 127,Books,34.17,4684
4288,Jacket 616,Clothing,88.12,2205
4289,Knife Set 098,Home & Kitchen,250.62,1605
4290,Cookbook 592,Books,28.64,1382
4291,Body Lotion 021,Beauty,68.86,2446
4292,Speaker 016,Electronics,124.96,2951
4293,History Book 844,Books,50.21,2082
4294,Air Fryer 218,Home & Kitchen,397.32,3183
4295,Self-Help Book 823,Books,9.2,455
4296,Jacket 112,Clothing,125.85,1063
4297,History Book 258,Books,77.6,2811
4298,Webcam 402,Electronics,1378.47,4054
4299,Smartphone 619,Electronics,1108.4,4877
4300,Yoga Mat 897,Sports,218.73,3971
4301,Children's Book 784,Books,73.0,3358
4302,Water Bottle 608,Sports,61.37,3337
4303,Smartphone 657,Electronics,946.7,4231
4304,Monitor 270,Electronics,347.93,1492
4305,Lip Balm 718,Beauty,33.03,1706
4306,Basketball 280,Sports,20.67,575
4307,Textbook 562,Books,40.62,2358
4308,Air Fryer 559,Home & Kitchen,301.99,290
4309,Conditioner 165,Beauty,53.12,1811
4310,Textbook 475,Books,18.1,1189
4311,Hat 215,Clothing,124.15,2029
4312,Moisturizer 288,Beauty,9.21,4663
4313,Basketball 721,Sports,271.37,68
4314,Hat 808,Clothing,116.33,195
4315,Yoga Mat 030,Sports,166.84,3572
4316,Nail Polish 671,Beauty,45.2,2683
4317,Blender 849,Home & Kitchen,285.3,1482
4318,Blanket 934,Home & Kitchen,439.38,2683
4319,Blender 700,Home & Kitchen,211.09,1340
4320,Hat 775,Clothing,70.25,3835
4321,Pillow 882,Home & Kitchen,413.61,4973
4322,Textbook 960,Books,9.32,3395
4323,Travel Guide 994,Books,13.31,2511
4324,Yoga Mat 149,Sports,240.9,4301
4325,Camping Tent 944,Sports,236.19,2546
4326,Laptop 698,Electronics,1983.68,133
4327,Lamp 755,Home & Kitchen,60.62,4629
4328,History Book 396,Books,71.12,1593
4329,Hoodie 141,Clothing,84.68,1376
4330,Eye Cream 706,Beauty,149.09,2487
4331,Body Lotion 281,Beauty,88.39,3987
4332,Speaker 940,Electronics,1943.18,3557
4333,Coffee Maker 333,Home & Kitchen,331.12,3435
4334,Eye Cream 713,Beauty,75.55,4081
4335,Nail Polish 415,Beauty,147.91,1034
4336,Knife Set 356,Home & Kitchen,401.83,4480
4337,Charger 200,Electronics,94.97,4531
4338,Face Mask 904,Beauty,44.01,2329
4339,Lamp 218,Home & Kitchen,490.7,675
4340,Socks 611,Clothing,31.14,4031
4341,Air Fryer 117,Home & Kitchen,430.71,414
4342,Science Book 690,Books,52.25,985
4343,Conditioner 106,Beauty,53.48,506
4344,Art Book 692,Books,55.05,1116
4345,Yoga Mat 197,Sports,232.55,3792
4346,Vacuum 830,Home & Kitchen,417.61,361
4347,Sneakers 552,Clothing,129.71,1919
4348,Tablet 849,Electronics,1264.8,4983
4349,Dress 526,Clothing,25.45,4620
4350,Smartwatch 569,Electronics,565.0,4266
4351,Air Fryer 276,Home & Kitchen,195.51,2379
4352,T-Shirt 837,Clothing,119.97,4412
4353,Socks 177,Clothing,91.16,859
4354,Self-Help Book 672,Books,14.62,4405
4355,Blanket 114,Home & Kitchen,312.94,1225
4356,Moisturizer 157,Beauty,27.14,3075
4357,Tablet 340,Electronics,548.46,4755
4358,Laptop 666,Electronics,673.5,973
4359,Laptop 123,Electronics,311.02,3988
4360,History Book 612,Books,31.18,3765
4361,Conditioner 566,Beauty,28.44,254
4362,Monitor 464,Electronics,1755.93,1651
4363,Blanket 077,Home & Kitchen,247.89,766
4364,Headphones 506,Electronics,796.54,698
4365,Socks 193,Clothing,179.17,116
4366,Moisturizer 806,Beauty,107.89,966
4367,Textbook 023,Books,17.16,4407
4368,Webcam 830,Electronics,1281.53,4906
4369,Hat 967,Clothing,295.22,1034
4370,Socks 228,Clothing,164.01,3270
4371,Textbook 524,Books,33.0,4918
4372,Lamp 233,Home & Kitchen,279.34,1901
4373,Air Fryer 133,Home & Kitchen,277.75,3413
4374,T-Shirt 297,Clothing,269.1,1322
4375,Laptop 839,Electronics,732.77,579
4376,Boots 706,Clothing,129.93,3579
4377,Vacuum 597,Home & Kitchen,64.64,2963
4378,T-Shirt 140,Clothing,254.1,3679
4379,Art Book 868,Books,31.91,4277
4380,Cookbook 958,Books,15.08,4381
4381,Hat 379,Clothing,169.24,3834
4382,Basketball 190,Sports,252.3,313
4383,Hoodie 094,Clothing,58.27,2874
4384,Charger 536,Electronics,412.58,1168
4385,Cookware Set 736,Home & Kitchen,22.2,367
4386,Air Fryer 354,Home & Kitchen,475.68,1773
4387,Blanket 255,Home & Kitchen,95.03,3138
4388,Yoga Mat 710,Sports,141.65,1961
4389,Vacuum 211,Home & Kitchen,99.35,1478
4390,Swim Goggles 832,Sports,220.79,3257
4391,Toaster 738,Home & Kitchen,238.65,986
4392,Shorts 542,Clothing,99.13,2037
4393,Laptop 712,Electronics,182.0,1051
4394,Smartwatch 179,Electronics,1975.71,3692
4395,Yoga Mat 320,Sports,42.39,820
4396,Tablet 485,Electronics,896.54,2641
4397,Knife Set 383,Home & Kitchen,249.38,1400
4398,Science Book 092,Books,5.08,4360
4399,Textbook 550,Books,7.45,2372
4400,Boots 978,Clothing,190.71,3491
4401,Charger 629,Electronics,1739.65,4999
4402,Art Book 828,Books,51.62,313
4403,Pillow 792,Home & Kitchen,476.64,1933
4404,Textbook 093,Books,36.59,339
4405,Dress 058,Clothing,183.83,1302
4406,Pillow 686,Home & Kitchen,272.52,545
4407,Boots 595,Clothing,198.27,4125
4408,Cookbook 571,Books,20.84,486
4409,Basketball 688,Sports,349.48,642
4410,Fiction Novel 861,Books,17.63,2929
4411,Eye Cream 779,Beauty,72.12,2382
4412,Resistance Bands 565,Sports,231.43,3353
4413,Biography 764,Books,14.66,3402
4414,Headphones 222,Electronics,1105.38,3323
4415,Moisturizer 947,Beauty,88.85,1825
4416,Smartphone 794,Electronics,701.99,2169
4417,Air Fryer 889,Home & Kitchen,468.52,1035
4418,Fiction Novel 812,Books,61.52,2389
4419,Air Fryer 712,Home & Kitchen,153.87,2752
4420,Biography 766,Books,45.02,895
4421,Coffee Maker 172,Home & Kitchen,47.56,4788
4422,Travel Guide 563,Books,65.61,2231
4423,Boots 073,Clothing,147.72,3744
4424,Air Fryer 100,Home & Kitchen,380.26,4138
4425,Jeans 395,Clothing,297.37,972
4426,Knife Set 184,Home & Kitchen,349.82,3657
4427,Keyboard 194,Electronics,534.13,4497
4428,Face Mask 027,Beauty,54.12,4621
4429,Running Shoes 909,Sports,175.77,4711
4430,Biography 310,Books,5.71,904
4431,Face Mask 505,Beauty,71.68,3264
4432,Biography 729,Books,47.84,192
4433,Face Mask 252,Beauty,9.46,3035
4434,Science Book 400,Books,57.17,3918
4435,Water Bottle 959,Sports,78.77,23
4436,Bicycle Helmet 098,Sports,361.75,3132
4437,Eye Cream 615,Beauty,119.81,1587
4438,Speaker 947,Electronics,222.28,3467
4439,Pillow 888,Home & Kitchen,236.87,567
4440,Knife Set 622,Home & Kitchen,170.96,2109
4441,Biography 113,Books,58.84,1868
4442,Webcam 421,Electronics,778.4,449
4443,Hat 517,Clothing,289.65,3898
4444,Pillow 917,Home & Kitchen,442.04,2989
4445,Blanket 794,Home & Kitchen,106.14,2582
4446,Headphones 493,Electronics,332.44,2816
